Date,Company,Close_Price,Actual_Target,Predicted_Signal,Signal_Probability,Signal_Strength,Correct_Prediction,Signal_Direction,Actual_Direction,Warning
2022-01-20,AMZN,0.706612898267755,0,1,0.57476044,0.14952087,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-20,AAPL,-0.7950276453488697,1,1,0.56844056,0.13688111,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-20,MSFT,0.4940182970302565,1,1,0.56284475,0.1256895,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-21,AMZN,-0.18323248173707443,1,1,0.56392175,0.1278435,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-21,MSFT,-0.8258236093325612,0,1,0.5678979,0.13579583,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-21,TSLA,-0.7922635238457373,0,1,0.57287574,0.14575148,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-21,GOOGL,-0.5802353151172753,1,1,0.5779618,0.1559236,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-21,AAPL,-0.7772454252187084,0,1,0.5836567,0.16731346,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-22,MSFT,-1.264314327481012,1,1,0.58594036,0.17188072,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-22,GOOGL,0.6474816960667374,1,1,0.57925534,0.15851068,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-22,TSLA,-1.5971450494435182,0,1,0.56968105,0.1393621,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-22,AAPL,0.561792720810645,0,1,0.527416,0.05483198,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-22,AMZN,-1.3788868013438718,1,0,0.48869264,0.022614717,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-01-23,TSLA,-0.8680155719805007,0,0,0.45496112,0.09007776,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-23,AAPL,-0.30747175665182225,0,0,0.41833007,0.16333985,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-23,MSFT,-0.3172119313223484,0,0,0.39893034,0.20213932,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-23,AMZN,0.12462056832607847,0,0,0.39505792,0.20988417,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-23,GOOGL,0.33587717753296026,1,0,0.41752473,0.16495055,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-01-24,TSLA,0.12619569791581323,0,0,0.4533452,0.09330958,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-24,GOOGL,-1.0894671524043629,0,0,0.4953406,0.009318829,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-24,MSFT,-1.4518431458003023,0,1,0.5310844,0.062168837,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-24,AMZN,0.33658502715493155,1,1,0.55686665,0.11373329,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-24,AAPL,0.4640475568293152,0,1,0.58868814,0.17737627,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-25,AMZN,-0.5154752579570004,1,1,0.62082195,0.2416439,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-25,AAPL,-0.9691923624765192,1,1,0.64463544,0.28927088,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-25,MSFT,-0.13328268161610382,1,1,0.66106474,0.3221295,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-25,TSLA,-1.1538632216831677,1,1,0.67226934,0.3445387,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-25,GOOGL,0.26944938974689503,0,1,0.673419,0.346838,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-26,MSFT,0.4475502692468308,1,1,0.6657964,0.3315928,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-26,TSLA,1.0023126512602734,0,1,0.6519483,0.30389655,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-26,AAPL,1.120537614898716,1,1,0.63373613,0.26747227,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-26,GOOGL,-0.2819631430305498,1,1,0.6120965,0.22419298,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-26,AMZN,-0.9811938618091816,1,1,0.5846454,0.16929078,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-27,TSLA,0.9180852085071999,1,1,0.55329514,0.10659027,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-27,AAPL,-0.7100933198327547,1,1,0.5114093,0.022818565,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-27,GOOGL,2.2432748964660507,1,0,0.47882515,0.042349696,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-01-27,AMZN,0.39096133325721166,0,0,0.4843433,0.03131342,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-27,MSFT,-0.8340768989183135,1,1,0.5016397,0.0032794476,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-28,GOOGL,0.9710372848799841,0,1,0.5202594,0.04051876,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-28,MSFT,1.5470117384072766,0,1,0.54150283,0.08300567,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-28,AAPL,-0.17330951910242298,1,1,0.5589878,0.11797559,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-28,AMZN,-1.6805997665285284,1,1,0.5734572,0.14691436,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-28,TSLA,-0.2699364269372198,1,1,0.5809587,0.16191745,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-29,AMZN,-1.2012521301617678,1,1,0.5853338,0.17066765,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-29,AAPL,-0.7348145044285048,0,1,0.5858015,0.17160296,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-29,GOOGL,1.3350032064149282,1,1,0.58480257,0.16960514,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-29,MSFT,0.07902188348078663,1,1,0.5811012,0.16220236,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-29,TSLA,1.4038681798334498,0,1,0.57048607,0.14097214,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-30,AAPL,0.4818556555951743,0,1,0.5493535,0.09870696,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-01-30,MSFT,-0.23469673105961028,1,1,0.51693636,0.033872724,1,Bullish,Bullish,CORRECT_PREDICTION
2022-01-30,AMZN,1.4560285690125172,1,0,0.47727296,0.045454085,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-01-30,TSLA,0.0865897544623648,0,0,0.41777983,0.16444033,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-30,GOOGL,-0.20953857277482413,0,0,0.3680847,0.2638306,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-31,AMZN,-1.9931818325138917,1,0,0.35237917,0.29524165,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-01-31,AAPL,1.6587735394464624,0,0,0.36409903,0.27180195,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-31,MSFT,0.7461255468080399,0,0,0.39551067,0.20897865,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-31,TSLA,-3.653342128296021,0,0,0.4295504,0.14089918,1,Bearish,Bearish,CORRECT_PREDICTION
2022-01-31,GOOGL,-0.6363318667949703,0,0,0.4542794,0.091441214,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-01,AAPL,0.8254548196277213,0,0,0.47689548,0.046209037,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-01,MSFT,-1.1423785275332434,0,1,0.51477826,0.029556513,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-01,GOOGL,1.800707333111414,1,1,0.5407975,0.081594944,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-01,TSLA,0.8104897961727352,0,1,0.55172336,0.10344672,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-01,AMZN,-1.0663136401088853,0,1,0.54591703,0.09183407,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-02,MSFT,0.4286347244085827,0,1,0.5223478,0.044695616,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-02,AAPL,-0.32048441268587397,1,0,0.48714602,0.02570796,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-02,AMZN,0.3209240521663493,1,0,0.45190516,0.09618968,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-02,GOOGL,-0.10207343877937158,1,0,0.42208347,0.15583307,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-02,TSLA,-1.086099301948478,0,0,0.4024089,0.1951822,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-03,TSLA,0.21309494172114724,1,0,0.39994028,0.20011944,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-03,AAPL,-0.7089022070768508,0,0,0.4147331,0.17053378,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-03,AMZN,1.7029242569079586,1,0,0.43740022,0.12519956,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-03,MSFT,0.3648440136433963,0,0,0.48331937,0.033361256,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-03,GOOGL,-0.3433097216563952,0,1,0.5318464,0.06369281,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-04,MSFT,0.9367696594367062,1,1,0.5747881,0.14957619,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-04,GOOGL,-0.9810745037371014,1,1,0.59812975,0.1962595,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-04,TSLA,0.20715830231247287,0,1,0.6057967,0.21159339,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-04,AMZN,-0.5804789109474908,0,1,0.60237706,0.20475411,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-04,AAPL,0.31014118224155435,0,1,0.58759403,0.17518806,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-05,TSLA,-0.7833011365174406,1,1,0.5719842,0.14396834,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-05,AMZN,-1.4760247231391623,0,1,0.5588099,0.11761975,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-05,MSFT,-0.2191861889744477,1,1,0.54330254,0.08660507,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-05,AAPL,0.2724630589672317,0,1,0.5293829,0.05876577,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-05,GOOGL,-0.8732846472377573,0,1,0.518922,0.037843943,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-06,AMZN,1.3530022340873449,1,1,0.5050838,0.010167599,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-06,TSLA,-0.3514383537327404,1,0,0.49377936,0.0124412775,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-06,MSFT,1.0019897687160229,0,0,0.47661552,0.046768963,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-06,AAPL,-0.12415344052447354,0,0,0.46137553,0.07724893,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-06,GOOGL,-0.8118576572689714,0,0,0.43877178,0.12245643,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-07,MSFT,0.9939674568033833,1,0,0.41620106,0.16759789,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-07,TSLA,0.5223632128894297,1,0,0.40899837,0.18200326,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-07,AAPL,-0.9869115733547681,1,0,0.42033744,0.15932512,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-07,GOOGL,-0.6560786615960571,0,0,0.43353617,0.13292766,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-07,AMZN,0.10130628194718069,1,0,0.45202506,0.09594989,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-08,TSLA,0.38883189489815095,1,0,0.48301896,0.03396207,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-08,AAPL,-0.3710425724954757,1,1,0.5238399,0.047679782,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-08,GOOGL,-0.266168604062539,1,1,0.5595231,0.11904621,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-08,AMZN,0.9084710484267582,0,1,0.58490694,0.16981387,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-08,MSFT,0.5780597076049435,0,1,0.5987923,0.19758463,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-09,GOOGL,0.11397759340947462,0,1,0.60238504,0.20477009,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-09,AMZN,0.674986477738247,0,1,0.59561336,0.19122672,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-09,AAPL,0.5588693731534614,1,1,0.58066964,0.16133928,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-09,TSLA,-0.08165233143384484,1,1,0.5638771,0.12775421,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-09,MSFT,-1.1165620787805228,1,1,0.5499406,0.09988117,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-10,MSFT,-0.28051000327409636,1,1,0.5409404,0.08188081,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-10,AAPL,-0.7237131893180204,1,1,0.53657806,0.07315612,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-10,AMZN,1.0427351971432388,0,1,0.5368146,0.07362914,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-10,TSLA,-0.3781953349400791,0,1,0.53936607,0.07873213,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-10,GOOGL,0.47036058637192213,1,1,0.5392066,0.07841325,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-11,AAPL,0.47328134143334794,0,1,0.52942693,0.058853865,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-11,GOOGL,1.6604698475037811,0,1,0.51367414,0.02734828,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-11,AMZN,-0.24358509568088285,1,0,0.49300015,0.013999701,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-11,MSFT,-0.18861374384926144,1,0,0.45564148,0.08871704,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-11,TSLA,0.5843947391037486,0,0,0.4088061,0.18238783,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-12,TSLA,-0.017869798267026983,1,0,0.37374207,0.25251585,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-12,AMZN,-0.7760338450512497,0,0,0.3546831,0.2906338,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-12,GOOGL,0.1917454268779132,0,0,0.35062817,0.29874367,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-12,AAPL,2.4889230947797025,0,0,0.36562747,0.26874506,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-12,MSFT,-0.15379276362285774,1,0,0.39402416,0.21195167,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-13,GOOGL,-0.258892983303428,0,0,0.42779514,0.14440972,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-13,TSLA,-0.15315418344502174,1,0,0.45352373,0.09295255,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-13,AAPL,-0.42050377310824155,0,0,0.48277238,0.03445524,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-13,AMZN,0.6856792295294055,1,1,0.52017915,0.040358305,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-13,MSFT,1.5044117459615005,1,1,0.55012596,0.10025191,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-14,AMZN,0.6509882240743675,1,1,0.5712838,0.14256763,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-14,TSLA,0.4952410584264057,1,1,0.5826552,0.16531038,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-14,AAPL,-1.4487501642832126,1,1,0.5730891,0.14617825,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-14,MSFT,0.26528717709115146,1,1,0.5434256,0.08685124,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-14,GOOGL,0.9501082261614241,1,1,0.5008001,0.0016001463,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-15,TSLA,1.3259957579207546,0,0,0.45646608,0.08706784,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-15,MSFT,0.3109593253913281,0,0,0.4051587,0.1896826,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-15,GOOGL,0.6834457529595317,1,0,0.3747382,0.25052363,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-15,AAPL,0.8970196185371323,1,0,0.3661114,0.2677772,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-15,AMZN,1.4909580179764477,0,0,0.3721451,0.25570983,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-16,GOOGL,-0.7922814628562223,1,0,0.3882167,0.22356659,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-16,MSFT,-0.2789424466870909,1,0,0.40380928,0.19238144,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-16,AAPL,1.253673869229444,0,0,0.420558,0.15888399,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-16,AMZN,1.4625052405713055,1,0,0.4358374,0.12832522,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-16,TSLA,-2.2880764911704277,0,0,0.44992828,0.10014343,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-17,AMZN,-0.5357565108761563,0,0,0.45924455,0.0815109,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-17,GOOGL,0.9346797438521542,0,0,0.4682707,0.06345862,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-17,TSLA,-0.682539315676492,1,0,0.48084018,0.038319647,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-17,MSFT,0.5229328597925373,0,0,0.49184936,0.016301274,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-17,AAPL,0.23359359473725197,1,0,0.49556604,0.008867919,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-18,MSFT,-0.45288739298130115,0,0,0.4976883,0.004623413,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-18,AMZN,-0.23056283952434212,1,0,0.49252433,0.014951348,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-18,GOOGL,0.7313476015292917,1,0,0.4744324,0.051135182,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-18,AAPL,-0.4672891951112541,0,0,0.44769353,0.10461295,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-18,TSLA,-0.027008671469558685,0,0,0.41089255,0.17821491,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-19,AMZN,-0.21998687322626737,0,0,0.36347753,0.27304494,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-19,AAPL,0.7469179859347551,0,0,0.33762288,0.32475424,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-19,TSLA,0.825769457642158,1,0,0.33457428,0.33085144,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-19,GOOGL,-0.1774309223404681,0,0,0.35228956,0.29542089,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-19,MSFT,-0.264293985205071,0,0,0.3757347,0.24853063,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-20,TSLA,-0.5492929657149236,0,0,0.40810323,0.18379354,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-20,AAPL,0.4233124794568115,1,0,0.43611655,0.1277669,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-20,GOOGL,0.8145288250288624,0,0,0.45857555,0.08284891,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-20,AMZN,-0.4114393736642809,0,0,0.48471758,0.030564845,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-20,MSFT,-0.6317698277421735,1,1,0.50949085,0.018981695,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-21,MSFT,-1.7516631303980326,1,1,0.5220219,0.04404378,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-21,GOOGL,0.8152580047347937,0,1,0.51662284,0.033245683,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-21,AMZN,-1.1416173233010887,0,1,0.50846714,0.016934276,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-21,AAPL,0.6195441731947685,0,0,0.49708396,0.005832076,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-21,TSLA,0.57243456755909,1,0,0.48252648,0.034947038,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-22,TSLA,0.23395219110495274,1,0,0.47075394,0.058492124,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-22,MSFT,0.2633388447439161,1,0,0.45396546,0.09206909,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-22,AMZN,-1.7223465527438042,1,0,0.44015637,0.11968726,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-22,GOOGL,0.6673333252320366,0,0,0.42368174,0.15263653,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-22,AAPL,0.6937201553601887,0,0,0.41753346,0.16493309,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-23,AMZN,0.6216319536890964,1,0,0.42199787,0.15600425,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-23,MSFT,1.3695364092014661,0,0,0.43343368,0.13313264,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-23,GOOGL,0.8494791288632201,1,0,0.44769862,0.104602754,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-23,TSLA,-1.586250355403133,1,0,0.46116868,0.07766265,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-23,AAPL,-1.198598538827581,0,0,0.4683181,0.06336379,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-24,AMZN,1.4344261264959888,0,0,0.46717787,0.065644264,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-24,AAPL,0.04659364374629211,1,0,0.47975054,0.040498912,0,Bearish,Bullish,OPPOSITE_PREDICTION
2022-02-24,GOOGL,0.36086627375819574,0,0,0.4997635,0.00047302246,1,Bearish,Bearish,CORRECT_PREDICTION
2022-02-24,MSFT,-0.031884020381607016,1,1,0.53012943,0.060258865,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-24,TSLA,0.646078515197237,1,1,0.5584475,0.11689496,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-25,GOOGL,0.4307553975534964,0,1,0.5789008,0.15780163,0,Bullish,Bearish,OPPOSITE_PREDICTION
2022-02-25,TSLA,-0.17151317645141348,1,1,0.5928258,0.18565154,1,Bullish,Bullish,CORRECT_PREDICTION
2022-02-25,AAPL,-0.6484569926639783,0,1,0.59439415,0.1887883,0,Bullish,Bearish,OPPOSITE_PREDICTION
