date,close,company,rsi,macd,obv,atr,bb_position,mfi,roc,stoch_k,stoch_d
2020-02-02,93.0883137670692,SAMPLE,50.244891310198994,0.9527155387124385,-11078.47977261499,2.262132722652542,0.12663712551837436,35.70028199825039,-7.9507091534014895,83.54861556432962,78.61826691982131
2020-02-03,91.21219154424617,SAMPLE,48.50360887421624,1.0109403183332537,-12060.773806869669,1.4264944757463915,0.1785197892725987,24.019465663750857,-3.3232554875103126,16.26522181899006,37.69499716862721
2020-02-04,92.80392621732044,SAMPLE,39.917834627698184,2.1204198149977596,-12001.789585280072,2.4671932825850735,0.4930301251588023,21.69148042683333,-4.514044634813999,85.43459827827155,10.036749509505395
2020-02-05,90.63074846324186,SAMPLE,47.34643698576157,5.519320077822155,-11554.917084477374,1.3979786754918586,0.08193843903814613,34.68470477821563,4.046323491209929,68.67677955971696,63.377903954325056
2020-02-06,91.09996849054518,SAMPLE,30.595558386142724,0.7848319343575341,-11897.46628533514,4.0663837788482065,0.19598018470176193,72.88914917533464,0.584150870860919,52.00826832165839,88.01313534336417
2020-02-07,87.62055072828952,SAMPLE,26.7830413716961,-1.0179272514149975,-11727.00251433857,4.865097190992744,0.9437663822120144,44.95481925785057,-6.427955003780138,83.0250192781385,88.77535094139863
2020-02-08,85.38064341753558,SAMPLE,32.76652236451828,-0.05114862438398887,-12689.735079623182,4.880297826666828,0.9764896611478872,63.22000214995958,4.400329814786711,41.92492493189658,95.76634748089732
2020-02-09,85.80218684060266,SAMPLE,34.602506737541546,-3.5381518097782365,-12896.346359319228,4.460284397501575,0.37625932933042194,75.09710212279747,-7.169029119642072,19.39939562233972,86.7705459766688
2020-02-10,87.1552299768894,SAMPLE,35.715563598051496,-1.3894262621781164,-12286.130189730005,3.4031685973584764,0.9232860210139356,44.482427696169,1.6505689523547182,28.485267661061364,0.2140919345475223
2020-02-11,87.54109804602342,SAMPLE,23.157265353722977,-0.818564876226208,-12129.15722876157,3.8034627889755197,0.5448246756734317,31.47664226224382,-4.070053346457779,50.51640182933148,38.02411664133902
2020-02-12,87.42615959152138,SAMPLE,29.246130994748835,-1.048176795869185,-12715.688498325506,2.1408232107216563,0.26974246587376705,51.02707585141517,-1.8283854126525996,53.13307926731758,81.85425799055031
2020-02-13,86.98709895622919,SAMPLE,22.322479550012815,0.304709744067444,-12491.472094034712,3.5230816806904826,0.7023987210805986,74.48502122359127,2.52135374019192,80.55808264412336,36.62530059984742
2020-02-14,84.50183928148438,SAMPLE,20.58880128361042,-1.6448398647644011,-11776.862303398095,2.82259819775951,0.6589018065748572,68.26246484826203,2.607246995297645,79.13527236523345,60.15485063797061
2020-02-15,83.36977792865632,SAMPLE,25.09239615748045,2.242061334648943,-13826.803581975573,2.92806935910773,0.9891253191087334,23.94979060178923,6.684845367779801,58.13665572045748,60.6316947374532
2020-02-16,82.68508066578005,SAMPLE,23.450884283063164,0.0004141298363941877,-12667.729517019676,4.031106241500632,0.2650472874092833,61.55436800465491,-0.41126849835726587,78.07854833654764,36.502530403882304
2020-02-17,84.51593047741582,SAMPLE,12.120341488155727,-0.018600642277228834,-13003.984255700747,2.1276734223890066,0.6720595026617354,54.31385134753722,1.5322543148167034,19.1773458293671,90.44739272812876
2020-02-18,85.18127079733198,SAMPLE,27.497763483554262,-0.6557894330258357,-12578.494322460516,2.2721584467780795,0.052023755029446894,74.44779058078552,-2.1886866120216233,5.006452709329434,50.32283453861176
2020-02-19,82.26289205011885,SAMPLE,27.426878392007282,0.31038136771795827,-11381.247398815289,4.698567164514547,0.11364603869671941,27.348885011017835,0.9099494131139882,87.36338226347002,46.47842059375008
2020-02-20,82.87835663395892,SAMPLE,18.1044582525582,1.6501965293352694,-12752.921096045755,1.224897179403889,0.003918374951093262,52.042166792279396,2.1974302400425585,7.5554493762769575,99.75137456618958
2020-02-21,82.32293525919765,SAMPLE,24.204577197355082,-1.7342604314218006,-13462.3620984733,2.9425371936533615,0.9994606810596731,72.76776161071353,-0.49154923727188005,24.66884297439973,49.35003640726167
2020-02-22,81.29073407432257,SAMPLE,25.9665112598091,-1.3162329781505133,-13750.910794349005,4.651203201631446,0.8022736971474778,44.60142720450458,-9.018752420462482,69.53189496243846,17.839825192858104
2020-02-23,82.36649709911151,SAMPLE,26.33534556240251,-0.6074520575533293,-14534.664315473434,3.441452031272628,0.7867230147335408,48.91969506397203,1.6573544816544765,40.94479376273091,51.306942286343805
2020-02-24,84.14725997978759,SAMPLE,24.065539604093285,-2.69174184694643,-12799.727739636626,3.1856282968485283,0.5097260752881797,24.2276406600175,1.8228073867772852,87.63139699155089,81.401673551993
2020-02-25,85.79870064571296,SAMPLE,25.475673393197983,-1.6385157194429956,-13656.499833463418,1.9989767169174208,0.30006708290543993,36.68861842693465,-3.4008673817397543,29.797979466226955,77.68603268982814
2020-02-26,84.44442388532634,SAMPLE,30.934230508873146,-0.9524417470893181,-14212.046612950286,2.373101956257793,0.15126428446267592,39.47039895013684,-6.4219351803625715,1.1871346669359295,78.8581765108471
2020-02-27,84.0066430904723,SAMPLE,39.343078818367694,1.748778361425455,-14007.657581347308,4.408193663218771,0.28467473884646366,76.70734692469321,7.3793957525198275,30.06556405607441,70.80237839979118
2020-02-28,84.64721631057967,SAMPLE,38.779935390559466,0.5251226580038499,-15209.807107423398,3.2368725270738326,0.3759712219291391,36.96004163246954,2.45722755447201,57.80750491848317,25.42178290666882
2020-02-29,86.38340711481541,SAMPLE,36.93062839466239,0.3871798227350887,-15605.487819179662,3.0589687750271195,0.756310096980294,47.652124116179124,-1.1454051546085484,37.59383754032933,86.20840858402315
2020-03-01,85.6419364565958,SAMPLE,45.476028607273946,1.7017959243359444,-15288.034557929486,1.3983188541601157,0.5396617889031524,60.278265413856786,-5.685164415737437,53.48727557587553,89.3443465376265
2020-03-02,85.40957450741162,SAMPLE,30.29241176868677,-0.2747435767987933,-15620.894962311997,1.0641126258204925,0.07748362655548269,29.731002344472643,-4.10907414210673,87.65981188350187,19.415269661854907
2020-03-03,83.60515209406857,SAMPLE,53.251146417335626,0.7809296998577792,-15714.281821211945,4.854740754748196,0.01802900895891224,49.18654322851247,6.512951983931158,91.24850542303685,13.045563655139391
2020-03-04,81.6885765113187,SAMPLE,41.80584812064002,-0.20644350586499247,-16243.613933660316,2.5079446691473666,0.10233217953406315,64.31234236855445,0.6883097043402304,26.59740646541121,97.56049685891121
2020-03-05,83.09774664403143,SAMPLE,51.68427143849915,0.5307246987992569,-17758.084242841083,3.4128522483980173,0.41049871369737934,72.01131278162396,-2.752935335003533,46.21404732699007,86.83239636503679
2020-03-06,85.43485419632891,SAMPLE,50.85525016950375,-1.1655173152231642,-17436.491031501846,1.31886029274914,0.9331929170490183,57.5755564797456,2.5484461561232807,54.91440152414512,89.32361472099467
2020-03-07,85.39724556576773,SAMPLE,52.87283352679683,-4.877634316552858,-15681.557959854605,3.732457142892186,0.6374024812092216,60.14321091901687,-4.071990937231619,94.9112456888247,88.63763846243951
2020-03-08,87.19662171762575,SAMPLE,67.94963155539054,-0.2685583243726083,-15663.156329071166,4.730266834823844,0.8018258998755151,27.57700835507414,7.504215151401892,99.86173191643847,54.168682403372834
2020-03-09,87.91448713285426,SAMPLE,62.48489452759881,2.84549627219988,-15437.892211823617,3.3026610119896787,0.46637459450454855,76.74658983478082,6.764002674483626,23.540724884152663,64.64017366657997
2020-03-10,86.86809417267948,SAMPLE,69.08571234029958,1.8524308044831848,-14745.169456706757,1.5044612895016423,0.3616660831950428,27.95444464906894,-2.332870356013883,72.69798713458154,54.53628521336417
2020-03-11,87.5828372167101,SAMPLE,69.47499506716775,1.9307949691823414,-16014.499953253457,3.326886109893907,0.10840037271662273,66.4803762309079,-3.143351235154302,37.80310622331952,5.1206349190329075
2020-03-12,90.36453217860955,SAMPLE,74.25427533989189,2.4722614436124357,-14311.985295123852,4.065388852418609,0.875933022186205,35.88897930669913,-13.0906659934614,0.8108196886213226,74.55030853527727
2020-03-13,90.3901486455085,SAMPLE,74.19414537077587,0.17731518192287488,-14109.65649870105,2.6256661462960746,0.7831600290279028,76.01558862207509,-7.40790385775684,0.9252522435902355,50.53320333358803
2020-03-14,93.30910624667962,SAMPLE,69.0981374979141,0.3946314148111912,-12477.79959961194,4.519350991765871,0.1681180975977251,63.19757236216877,-6.697348874788781,46.05660075622558,64.77090747902298
2020-03-15,88.51349386779172,SAMPLE,81.94257697158451,-1.2353037908687003,-13210.83259513593,3.594731813429458,0.5122605638762605,65.22882277870214,0.6759517049369295,48.833491300433465,50.263980497553526
2020-03-16,90.0569966072783,SAMPLE,75.6712163874356,-0.6321457120540995,-11392.770672578104,4.59699567315681,0.4873748079212449,33.143550383592995,-1.631168522206798,2.2569696573442655,49.181132232245595
2020-03-17,90.30383755446555,SAMPLE,71.25468066764584,1.2315422995422831,-10617.615178543321,3.494021244989349,0.6250915526865286,46.58239859810965,-6.726677437076207,68.69274167743025,17.178910947776682
2020-03-18,89.8541111679388,SAMPLE,77.50447121148044,2.4077688743376324,-10064.575092690962,1.525151888019297,0.9461868939912612,57.06879167535718,-1.4058202123227863,29.400338859495314,27.871371514114895
2020-03-19,90.10886693942028,SAMPLE,87.4600993144097,-0.2788925513619991,-9830.550638337814,2.2387668444207565,0.5797714417624796,66.19841709239606,2.5266857382367425,55.98931015359494,15.88526919439558
2020-03-20,86.6170241491857,SAMPLE,84.21934896576063,-0.9003785297028232,-10079.079256412264,1.8071797930098277,0.5402172667786186,26.237562554743374,2.639196749577936,30.091907316541878,19.566629562534242
2020-03-21,86.3230946690605,SAMPLE,77.93748672666216,0.0010559177131945856,-8878.547597938392,4.635305990867449,0.050322932934663944,77.7419189872717,-9.498351404294405,16.71343148693072,97.29773804203049
2020-03-22,87.02595901009197,SAMPLE,77.35040580376044,1.2024134978582297,-8738.187728090345,4.041600269149931,0.06290747601802393,73.41324023327337,-0.6413174024191541,40.71737385988753,15.311344577219844
2020-03-23,89.68528790028074,SAMPLE,76.61374144430627,-2.8877096322670837,-10705.257431677497,3.705593475640024,0.1873467913267889,36.22091542973506,-6.916703884858052,23.227336479050077,26.927042430520764
2020-03-24,88.84534891346075,SAMPLE,87.448894930493,-4.592361906274476,-11822.4438933845,2.2038652785264867,0.03247077169174828,69.36561458193992,4.50864348570137,53.480097691916804,59.058965773858496
2020-03-25,87.49757633750728,SAMPLE,77.54764450380618,-1.101073698983167,-12008.289645577246,1.736179088200854,0.7433528955700124,51.0994353823894,3.9207320817674924,19.882853028647997,61.017857623664185
2020-03-26,86.70702340936639,SAMPLE,76.10482161466005,-2.4414248518283173,-11698.290662411691,4.025804351955648,0.7233303039939631,47.70838889372112,-4.490136131622292,50.840597664462706,15.397412974382906
2020-03-27,88.3811662897473,SAMPLE,77.1833302063826,-1.0162803952946218,-11754.879151311587,2.8966317835163187,0.13605623443164294,38.86604634868432,-3.830226012001999,15.737851486886756,79.37174257852124
2020-03-28,89.05065558585247,SAMPLE,71.08302269759803,-0.29556063763494306,-10535.908361517922,1.9031582086025165,0.8360789007952809,54.85811519789555,-2.3063352524915364,67.09747094857849,78.5202867912825
2020-03-29,88.19619637246333,SAMPLE,66.25230505764934,-0.9064968180460268,-12487.010225556547,3.4664879126611003,0.15478603484611198,63.793347062215865,-11.263966973656697,75.39376844414241,23.731770420389108
2020-03-30,89.18975727528492,SAMPLE,64.04887644831165,2.904935068941491,-12343.422289051387,1.161335408553808,0.3011755869973588,44.655974297765496,1.679840867202883,11.039423424993377,28.866630267546046
2020-03-31,89.45211349382483,SAMPLE,62.00554826018238,0.6534895292046401,-14161.401514438541,2.304681016513014,0.248976899161365,57.75315158049752,-1.3642227317006537,46.78024120373392,93.7987865459497
2020-04-01,91.27451243988611,SAMPLE,59.386839687931364,0.6009487192216567,-13401.689218954372,2.8742279783645386,0.3723070985730478,61.958775269318224,4.8508754128392955,7.087170065487358,82.5671445979478
2020-04-02,90.08419587531462,SAMPLE,60.32484514119227,1.2444142880868039,-13496.147933396374,1.5918333364376234,0.25466376588996187,62.66730902091715,-5.492046089812764,59.81824455420024,69.77970330625239
2020-04-03,89.58393645128915,SAMPLE,53.99336213424835,-2.2776662355615382,-13076.537961372256,4.938617910363359,0.48895092643845206,23.117965887870817,-3.0956147412496584,26.440429792964537,8.223322151060053
2020-04-04,88.97098855029596,SAMPLE,54.40646314967863,2.0782235748405373,-13940.420921962022,1.836389458358457,0.4074078813546854,71.58486834110401,-7.5326262901955765,52.76244568387079,41.82640809025757
2020-04-05,86.45575210497726,SAMPLE,47.34188348560281,-0.15152857307091977,-12660.955990304272,1.5214125201730622,0.9865694907793265,47.49519888590288,-5.021452817471266,51.746100938429116,55.9301872076827
2020-04-06,87.05423388242528,SAMPLE,45.16337251489101,1.340961234482425,-11619.23132624542,1.8141394955475856,0.055926350128225666,35.74496490177287,-5.909909980341094,92.43543461938005,18.741128798377694
2020-04-07,87.59580745071948,SAMPLE,31.856177785011134,-2.143714466080311,-11035.687023233533,4.076244532638897,0.14218137638735162,34.5058704487809,4.979868394232229,54.90832225687229,44.82265821082245
2020-04-08,87.69236160543942,SAMPLE,43.58726449595456,-3.1075175320321287,-11165.204270096974,2.7020226370873712,0.052825893908602484,48.98084677063703,-3.4913092437569615,58.29984797183157,60.102587748869
2020-04-09,87.36862397248652,SAMPLE,38.00636556623032,1.6357793160500573,-10585.346984801841,3.261663759010152,0.6258411949823758,73.20989236813756,0.6208784237230672,40.165312576438026,32.737668011539924
2020-04-10,84.98281271358177,SAMPLE,38.66941722261717,0.7528190521950332,-11292.23955278919,1.084036627945443,0.05450927741371958,42.70085490095882,-1.903817019309022,94.90796031828168,78.09448189504872
2020-04-11,84.3528430726271,SAMPLE,16.76660364224505,-1.8041031087150208,-10436.683893768477,1.1377252342932582,0.8364397373761233,64.9835448070126,-6.347326330064065,77.71859094396096,84.04495816388055
2020-04-12,83.85901703907385,SAMPLE,39.44563289609733,-1.7393261625493888,-8787.202999444557,2.7833021993080647,0.5119386306819278,25.809123859233118,-0.8415021158582136,28.540529030284155,32.36094694340708
2020-04-13,82.59731239231857,SAMPLE,26.27147756631666,2.250869568829539,-7716.59243946537,4.2666209728064945,0.5270076245815337,48.563402129063704,2.9955166593179734,84.42095857762321,83.86571544924571
2020-04-14,82.41347437849299,SAMPLE,30.70612001111797,-2.3788237857346557,-8446.19490927278,4.5409555148302605,0.5615945077121942,79.50116842356414,-6.038796962716761,43.239636018508996,10.357656610301502
2020-04-15,83.16187255158535,SAMPLE,18.409597565222242,3.285345906511927,-8084.777591999677,1.3468262703825609,0.17081370630621073,66.22626816754021,4.0455639536568935,82.8667143533594,83.77290986226564
2020-04-16,86.38220945463827,SAMPLE,25.380606876928628,-1.8012414692957375,-9377.919135758324,3.153452408404091,0.19769030311448754,32.63170930643678,-4.248604607388481,82.28880682935021,15.275043166761659
2020-04-17,86.77020000797636,SAMPLE,16.03387169602607,1.276783851216766,-8805.528824582649,4.652918745117082,0.3188173228730047,50.08648842187464,-2.4149196303642038,18.88701867628544,8.292715250972604
2020-04-18,87.30392418628728,SAMPLE,17.45306829452623,-0.6572369514979692,-8354.925411720109,2.5518910175915455,0.5934964158218514,34.017485818914,2.653415615050239,70.1141131383577,64.17754044410113
2020-04-19,87.261239698753,SAMPLE,29.707069170142606,1.2063748621646861,-10224.741751252273,4.318263325713474,0.21011777594021452,44.573655635750555,-3.31718078609744,29.06429693065311,47.193736575529435
2020-04-20,83.9998138395462,SAMPLE,19.046881799662163,-1.0882280042283852,-11386.525595164638,1.5347826175977448,0.11633172713326123,66.80504142409788,0.18787429667932803,29.749266999266823,90.78906004128328
2020-04-21,84.03927044134778,SAMPLE,21.250586719778944,-0.3255858121445884,-11669.664491908405,4.741577958671195,0.9701168864184322,66.27348891742422,-1.5734541439404623,29.634807688058075,36.31891960908492
2020-04-22,84.2245437698286,SAMPLE,24.975006778904262,0.08183835079144226,-11970.524239049231,4.00569327012521,0.021981814809622913,33.6860226741431,0.6468400335190926,72.55682475599482,28.71522634376287
2020-04-23,88.45807717597246,SAMPLE,23.857831942800352,-2.0043749115629454,-13180.001174468036,4.765337571147606,0.8026974053360216,75.33339908929162,-11.903695527617487,22.982604179253606,50.07349061441984
2020-04-24,88.20621763178337,SAMPLE,23.172238755777613,1.4816486908402517,-12791.022445115852,3.706468934210026,0.7880351495750221,55.55409096588961,-9.148409076040414,0.09058352460902253,45.59461857686613
2020-04-25,88.82639085949845,SAMPLE,25.56123977167827,-1.0264271329431705,-12539.54883617534,2.453615727997708,0.297214113845096,42.79545745772087,3.079835030234191,71.52368534826331,34.44280462171883
2020-04-26,88.85355082589268,SAMPLE,37.33222007713014,-0.45719983068003717,-12733.817968153859,4.75272469009889,0.1356266160073134,50.11613484685164,5.185907028245252,17.118474383512527,69.37412986983286
2020-04-27,86.86558050842395,SAMPLE,26.852398497261113,-1.9886987492170245,-13489.609468312221,2.102267105236714,0.14562864670542341,56.30427520626462,-4.552433517657606,10.448239530783464,75.95618339139082
2020-04-28,88.93788543295473,SAMPLE,30.199742690261164,-5.124667317590621,-12440.902341895657,2.32869008824693,0.6974316172371925,53.59343191074713,-1.2201417608556717,23.751612059406014,85.29839690301367
2020-04-29,90.3643299966747,SAMPLE,36.70915861292706,-0.38205552520033803,-10785.495228807362,3.8032336720069613,0.6428065910861737,49.18430213217069,1.4735962645115077,37.9900522322704,97.28566047103429
2020-04-30,91.88431576468157,SAMPLE,39.43044212477687,4.825230843225832,-11269.056712653899,4.061265198101545,0.7827456742513867,50.29596824536401,3.4660880082935206,47.59063274732007,26.665619213250448
2020-05-01,90.30503119947025,SAMPLE,42.445727591763905,1.5692085757960477,-11881.22362980872,4.717613935396615,0.9374811723991047,30.584714625673172,-10.138386358354243,4.457004071263082,71.60934824899616
2020-05-02,92.9289239109802,SAMPLE,42.446772643041115,-0.03852075946878928,-11390.015964396724,1.819209636224838,0.691927363266592,68.76397425828077,-4.430201234891886,97.05733326273605,39.425823549574524
2020-05-03,90.41640261991617,SAMPLE,36.38802169537355,-0.5257816584165353,-11748.04534414371,4.191992140876896,0.15585153655144346,52.50561919646092,-1.662896899249375,71.60630534195582,67.70819719511081
2020-05-04,91.56804916800407,SAMPLE,53.1990323980562,0.04493178562409276,-11887.442544806943,3.9541842135878538,0.24344261676541068,27.864791702282186,3.515700986180246,32.31940653243362,47.59816903492203
2020-05-05,95.67113218606205,SAMPLE,42.278616114370536,1.09423823035042,-11147.789393082272,1.2551782250143915,0.8421937308731146,65.96942609496668,12.492152418607475,31.869725728539734,99.37731027679317
2020-05-06,93.87148868431463,SAMPLE,52.52186874282933,-2.3616256306176897,-13057.145480589565,2.548892564840828,0.20930607583420857,75.94663870264105,-1.1400286340485892,44.85425493684594,72.890213579075
2020-05-07,92.90217595467175,SAMPLE,50.225581992501525,2.228643389337744,-11738.843155736895,2.1310618282403944,0.07252231695448141,76.83841395421773,-7.034887310519943,62.6244822763033,95.24913004343244
2020-05-08,93.18023470369633,SAMPLE,56.62460302008121,1.4307626308824881,-11666.162631407553,2.2179616974161216,0.7032800540422505,42.141063944670364,2.01134038600649,14.637306658896776,83.49695494811857
2020-05-09,92.33513534603713,SAMPLE,61.46804522564819,1.436371451415869,-12077.655775969733,4.931787518218803,0.40252635549014204,28.131012413645244,6.60497894770355,18.892981376495232,90.29010111633711
2020-05-10,89.56385612571033,SAMPLE,64.2117971820506,0.8769514776194546,-12166.889930191182,3.5711096539197116,0.9200400525459036,51.10397759798391,0.5400706048975046,85.94345828335508,81.4419197214675
2020-05-11,89.7762352700576,SAMPLE,67.36944770234768,0.039233315387979806,-12204.460575170664,3.8707046311739983,0.6502550710936615,26.756553760953242,-4.533242725771464,25.625492388907254,45.91591303759114
2020-05-12,87.95861894269304,SAMPLE,75.83076178650997,1.3457224719336398,-13935.661878615589,4.906470549260037,0.09041897779166075,76.03924511075704,4.789969707400095,38.01949979751775,25.17884533468844
2020-05-13,88.8797082844434,SAMPLE,72.35476437346797,1.183628267482756,-12440.723651162352,2.5088071298305548,0.9478565672536607,31.01477764130876,3.3177280924921746,87.12718509501171,37.03201754505222
2020-05-14,87.33422483816088,SAMPLE,70.99049352212022,-0.7080814218820476,-12399.398018891734,4.207360673811223,0.2585572636402459,35.16595159706984,-5.1304042209781215,66.31478293998225,2.0236232639950447
2020-05-15,90.12880545924311,SAMPLE,78.93396863799042,-1.147203545793802,-11956.395888444358,2.7381238532179815,0.33721249040628576,44.39819161309823,1.9071280876717098,34.171187934168834,52.39931674646672
2020-05-16,88.80706059249667,SAMPLE,81.7222068903181,0.2037125905239734,-11004.846117870315,4.478134687259919,0.40226041368354204,42.989868113547544,4.986327838294363,68.36995457246208,50.50578002704087
2020-05-17,88.32384092140539,SAMPLE,71.04060319356893,3.0980403029903747,-12026.008575430615,1.7226301652452127,0.05122429640431325,67.67977354387334,5.909450212794468,1.968321538141371,52.52504648304882
2020-05-18,89.84922406820246,SAMPLE,81.29787043257242,-2.4782141513078018,-11552.536676395386,4.790744708257119,0.49651542223060485,47.379009233057744,-0.33224487654727985,73.56426600113653,97.40312249720638
2020-05-19,87.72722921697408,SAMPLE,82.66608875340377,-2.93505053150488,-11820.177767294179,1.8750868336435187,0.12331849107529225,30.246095600200213,-1.7903972308965943,48.701604051623946,91.14540034548394
